"DragonFlyBSD (amd64)","1"
"HP-UX (PA_RISC2.0W)","1"
"HP-UX (ia64)","1"
"Haiku (amd64)","1"
"Linux (s390)","1"
"Linux (zArch_64)","1"
"NetBSD (i386)","1"
"QNX (amd64)","1"
"Windows Server 2022 (aarch64)","1"
"Windows XP (amd64)","1"
"NetBSD (amd64)","2"
"OpenBSD (aarch64)","2"
"NONSTOP_KERNEL (IA64N)","3"
"NONSTOP_KERNEL (amd64)","3"
"Linux (e2k)","4"
"Windows Server 2016 Standard (amd64)","4"
"Windows 2003 (amd64)","5"
"HP-UX (PA_RISC2.0)","7"
"NONSTOP_KERNEL (x86_64N)","7"
"OS400 (ppc64)","7"
"Linux (ppc)","10"
"FreeBSD (aarch64)","12"
"Linux (x86)","17"
"Windows Server version 2009 (amd64)","17"
"FreeBSD (i386)","22"
"Linux (sw64)","22"
"Windows 11 (aarch64)","23"
"Linux (ppc64)","24"
"Windows Vista (x86)","26"
"SunOS (sparc)","27"
"OpenBSD (amd64)","31"
"HP-UX (IA64W)","32"
"AIX (ppc)","35"
"Windows 8 (x86)","35"
"Linux (mips64el)","37"
"Windows 8 (amd64)","38"
"SunOS (x86)","44"
"Windows Server 2008 (x86)","47"
"Windows Server 2008 (amd64)","60"
"Linux (riscv64)","71"
"Windows XP (x86)","79"
"Windows 2003 (x86)","80"
"OS/400 (ppc64)","99"
"Linux (loongarch64)","101"
"Windows Server 2012 (x86)","152"
"HP-UX (IA64N)","164"
"Windows 8.1 (x86)","173"
"z/OS (s390x)","226"
"Windows Server 2022 (x86)","227"
"SunOS (amd64)","267"
"Windows 11 (x86)","267"
"Linux (s390x)","312"
"Windows 8.1 (amd64)","312"
"Windows NT (unknown) (x86)","405"
"Windows Server 2008 R2 (x86)","465"
"Linux (ppc64le)","499"
"Windows Server 2012 (amd64)","509"
"FreeBSD (amd64)","578"
"SunOS (sparcv9)","664"
"Windows 7 (x86)","799"
"Windows NT (unknown) (amd64)","971"
"Windows Server 2012 R2 (x86)","1288"
"Linux (arm)","1307"
"Windows Server 2019 (x86)","1411"
"AIX (ppc64)","1552"
"Windows Server 2008 R2 (amd64)","1679"
"Windows 7 (amd64)","2233"
"Windows Server 2016 (x86)","2706"
"Linux (i386)","2852"
"Windows 10 (x86)","4089"
"Windows Server 2012 R2 (amd64)","7071"
"Mac OS X (aarch64)","12951"
"Linux (aarch64)","14515"
"Windows Server 2022 (amd64)","16541"
"Mac OS X (x86_64)","16555"
"Windows 11 (amd64)","20005"
"Windows Server 2016 (amd64)","30618"
"Windows Server 2019 (amd64)","33974"
"Windows 10 (amd64)","68235"
"N/A","388663"
"Linux (amd64)","612104"
