"com-github-mjdetullio-jenkins-plugins-multibranch-IvyMultiBranchProject","1"
"com-google-jenkins-plugins-dsl-YamlProject","2"
"hudson-plugins-customer-data-template-DependencyStyleProject","2"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-StoreVersion","2"
"org-jenkinsci-plugins-updatebot-ImportGithubRepoProject","2"
"org-jenkinsci-plugins-drupal-projects-DrupalProject","3"
"hudson-plugins-customer-data-template-DataWarehouseStyleProject","5"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-PortalNotifier","5"
"com-barchart-jenkins-cascade-CascadeProject","19"
"org-jvnet-hudson-plugins-ade-project-IfarmProject","32"
"com-github-mjdetullio-jenkins-plugins-multibranch-MatrixMultiBranchProject","42"
"hudson-plugin-smartjob-SmartJob","42"
"captmorgan-ExternalProject","160"
"com-github-mjdetullio-jenkins-plugins-multibranch-FreeStyleMultiBranchProject","550"
"com-github-mjdetullio-jenkins-plugins-multibranch-MavenMultiBranchProject","568"
"org-jenkinsci-plugins-coordinator-model-CoordinatorProject","568"
"org-jenkinsci-plugins-jobgenerator-JobGenerator","930"
"hudson-ivy-IvyModuleSet","1797"
"hudson-model-ExternalJob","4676"
"hudson-plugins-project_inheritance-projects-InheritanceProject","5823"
"com-cloudbees-plugins-flow-BuildFlow","11915"
"org-jenkinsci-plugins-pipeline-multibranch-defaults-PipelineMultiBranchDefaultsProject","18957"
"jenkins-branch-OrganizationFolder","57108"
"hudson-matrix-MatrixProject","209998"
"com-tikal-jenkins-plugins-multijob-MultiJobProject","485339"
"hudson-maven-MavenModuleSet","1793214"
"org-jenkinsci-plugins-workflow-multibranch-WorkflowMultiBranchProject","2114674"
"com-cloudbees-hudson-plugins-folder-Folder","3165439"
"hudson-model-FreeStyleProject","19393692"
"org-jenkinsci-plugins-workflow-job-WorkflowJob","56636514"
