"7","AIX (ppc)"
"1069","AIX (ppc64)"
"3","DragonFlyBSD (amd64)"
"11","FreeBSD (aarch64)"
"591","FreeBSD (amd64)"
"7","FreeBSD (i386)"
"107","HP-UX (IA64N)"
"6","HP-UX (IA64W)"
"1","HP-UX (PA_RISC2.0W)"
"1","HP-UX (ia64)"
"1","Linux (aarch32)"
"17605","Linux (aarch64)"
"551008","Linux (amd64)"
"2000","Linux (arm)"
"2165","Linux (i386)"
"138","Linux (loongarch64)"
"35","Linux (mips64el)"
"1","Linux (ppc)"
"40","Linux (ppc64)"
"388","Linux (ppc64le)"
"144","Linux (riscv64)"
"1","Linux (s390)"
"251","Linux (s390x)"
"24","Linux (sw64)"
"3","Linux (x86)"
"15565","Mac OS X (aarch64)"
"3","Mac OS X (arm64)"
"10779","Mac OS X (x86_64)"
"347164","N/A"
"1","NONSTOP_KERNEL (IA64N)"
"3","NONSTOP_KERNEL (amd64)"
"2","NONSTOP_KERNEL (x86_64N)"
"4","NetBSD (amd64)"
"1","NetBSD (i386)"
"1","OS/400 (ppc)"
"101","OS/400 (ppc64)"
"8","OS400 (ppc64)"
"1","OpenBSD (aarch64)"
"21","OpenBSD (amd64)"
"237","SunOS (amd64)"
"7","SunOS (sparc)"
"398","SunOS (sparcv9)"
"5","SunOS (x86)"
"2","Windows 10 (aarch64)"
"34808","Windows 10 (amd64)"
"2184","Windows 10 (x86)"
"42","Windows 11 (aarch64)"
"42895","Windows 11 (amd64)"
"301","Windows 11 (x86)"
"5","Windows 2003 (amd64)"
"24","Windows 2003 (x86)"
"1","Windows 2022 (amd64)"
"1336","Windows 7 (amd64)"
"458","Windows 7 (x86)"
"27","Windows 8 (amd64)"
"17","Windows 8 (x86)"
"142","Windows 8.1 (amd64)"
"142","Windows 8.1 (x86)"
"587","Windows NT (unknown) (amd64)"
"311","Windows NT (unknown) (x86)"
"12","Windows Server 2008 (amd64)"
"24","Windows Server 2008 (x86)"
"1010","Windows Server 2008 R2 (amd64)"
"232","Windows Server 2008 R2 (x86)"
"289","Windows Server 2012 (amd64)"
"53","Windows Server 2012 (x86)"
"3980","Windows Server 2012 R2 (amd64)"
"614","Windows Server 2012 R2 (x86)"
"24345","Windows Server 2016 (amd64)"
"1430","Windows Server 2016 (x86)"
"4","Windows Server 2016 Standard (amd64)"
"28257","Windows Server 2019 (amd64)"
"1046","Windows Server 2019 (x86)"
"1","Windows Server 2022 (aarch64)"
"23909","Windows Server 2022 (amd64)"
"191","Windows Server 2022 (x86)"
"1338","Windows Server 2025 (amd64)"
"2","Windows Server 2025 (x86)"
"6","Windows Server version 2009 (amd64)"
"30","Windows XP (x86)"
"35","WindowsServer2016 (amd64)"
"175","z/OS (s390x)"
