"com-github-mjdetullio-jenkins-plugins-multibranch-IvyMultiBranchProject","1"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-StoreVersion","1"
"com-google-jenkins-plugins-dsl-YamlProject","2"
"hudson-plugins-customer-data-template-DependencyStyleProject","2"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-PortalNotifier","2"
"org-jenkinsci-plugins-updatebot-ImportGithubRepoProject","2"
"org-jvnet-hudson-plugins-ade-project-IfarmProject","3"
"hudson-plugins-customer-data-template-DataWarehouseStyleProject","5"
"org-jenkinsci-plugins-coordinator-dummy-model-CoordinatorProject","5"
"org-jenkinsci-plugins-drupal-projects-DrupalProject","6"
"com-barchart-jenkins-cascade-CascadeProject","19"
"com-github-mjdetullio-jenkins-plugins-multibranch-MatrixMultiBranchProject","39"
"hudson-plugin-smartjob-SmartJob","42"
"captmorgan-ExternalProject","158"
"org-jenkinsci-plugins-coordinator-model-CoordinatorProject","558"
"com-github-mjdetullio-jenkins-plugins-multibranch-MavenMultiBranchProject","575"
"com-github-mjdetullio-jenkins-plugins-multibranch-FreeStyleMultiBranchProject","594"
"org-jenkinsci-plugins-jobgenerator-JobGenerator","854"
"hudson-ivy-IvyModuleSet","1754"
"hudson-plugins-project_inheritance-projects-InheritanceProject","5881"
"hudson-model-ExternalJob","6090"
"com-cloudbees-plugins-flow-BuildFlow","14338"
"org-jenkinsci-plugins-pipeline-multibranch-defaults-PipelineMultiBranchDefaultsProject","17643"
"jenkins-branch-OrganizationFolder","52486"
"hudson-matrix-MatrixProject","217300"
"com-tikal-jenkins-plugins-multijob-MultiJobProject","720319"
"hudson-maven-MavenModuleSet","1884628"
"org-jenkinsci-plugins-workflow-multibranch-WorkflowMultiBranchProject","2008688"
"com-cloudbees-hudson-plugins-folder-Folder","3036078"
"hudson-model-FreeStyleProject","19046340"
"org-jenkinsci-plugins-workflow-job-WorkflowJob","51520526"
