"Darwin (ppc)","1"
"HP-UX (PA_RISC2.0W)","1"
"Linux (s390)","1"
"MidnightBSD (i386)","1"
"NetBSD (i386)","1"
"OS/400 (ppc)","1"
"QNX (aarch64)","1"
"QNX (amd64)","1"
"Windows Server 2022 (aarch64)","1"
"Windows Server 2025 (aarch64)","1"
"Windows Server 2025 (x86)","1"
"Windows XP (amd64)","1"
"WindowsServer2016 (amd64)","1"
"Linux (e2k)","2"
"MidnightBSD (amd64)","2"
"NONSTOP_KERNEL (IA64N)","2"
"OpenBSD (aarch64)","2"
"Mac OS X (arm64)","3"
"NONSTOP_KERNEL (amd64)","4"
"NetBSD (amd64)","4"
"Windows Server 2016 Standard (amd64)","4"
"NONSTOP_KERNEL (x86_64N)","5"
"HP-UX (PA_RISC2.0)","6"
"Linux (x86)","7"
"OS400 (ppc64)","8"
"Windows 2003 (amd64)","8"
"Linux (ppc)","9"
"FreeBSD (aarch64)","10"
"FreeBSD (i386)","11"
"Windows Server 2008 (amd64)","17"
"Linux (sw64)","18"
"Windows Server version 2009 (amd64)","22"
"SunOS (sparc)","25"
"Windows 8 (x86)","26"
"OpenBSD (amd64)","28"
"HP-UX (IA64W)","31"
"Linux (mips64el)","32"
"AIX (ppc)","34"
"Windows 11 (aarch64)","34"
"Windows 8 (amd64)","35"
"Windows Server 2008 (x86)","40"
"SunOS (x86)","44"
"Linux (ppc64)","47"
"Windows 2003 (x86)","73"
"Windows XP (x86)","75"
"Linux (loongarch64)","92"
"Linux (riscv64)","112"
"Windows Server 2012 (x86)","121"
"HP-UX (IA64N)","142"
"OS/400 (ppc64)","146"
"Windows 8.1 (x86)","160"
"Windows 8.1 (amd64)","216"
"Windows Server 2022 (x86)","219"
"SunOS (amd64)","260"
"z/OS (s390x)","262"
"Windows NT (unknown) (x86)","306"
"Windows 11 (x86)","333"
"Linux (s390x)","351"
"Windows Server 2008 R2 (x86)","364"
"Windows Server 2012 (amd64)","403"
"Windows Server 2025 (amd64)","547"
"SunOS (sparcv9)","567"
"FreeBSD (amd64)","592"
"Linux (ppc64le)","656"
"Windows 7 (x86)","668"
"Windows NT (unknown) (amd64)","725"
"Windows Server 2012 R2 (x86)","968"
"Windows Server 2019 (x86)","1192"
"AIX (ppc64)","1435"
"Windows Server 2008 R2 (amd64)","1456"
"Windows 7 (amd64)","1897"
"Windows Server 2016 (x86)","2000"
"Linux (arm)","2049"
"Linux (i386)","2601"
"Windows 10 (x86)","3271"
"Windows Server 2012 R2 (amd64)","5425"
"Mac OS X (x86_64)","13440"
"Mac OS X (aarch64)","14710"
"Linux (aarch64)","16366"
"Windows Server 2022 (amd64)","21063"
"Windows Server 2016 (amd64)","26178"
"Windows 11 (amd64)","30918"
"Windows Server 2019 (amd64)","32044"
"Windows 10 (amd64)","57382"
"N/A","355592"
"Linux (amd64)","595407"
