"Darwin (ppc)","1"
"HP-UX (PA_RISC2.0W)","1"
"Linux (e2k)","1"
"Linux (s390)","1"
"NetBSD (i386)","1"
"OS/400 (ppc)","1"
"QNX (amd64)","1"
"Windows 2000 (x86)","1"
"Windows Server 2025 (x86)","1"
"Windows Vista (amd64)","1"
"Windows XP (amd64)","1"
"Mac OS X (arm64)","3"
"NONSTOP_KERNEL (IA64N)","3"
"NONSTOP_KERNEL (amd64)","3"
"NetBSD (amd64)","3"
"OpenBSD (aarch64)","3"
"NONSTOP_KERNEL (x86_64N)","4"
"Windows Server 2016 Standard (amd64)","4"
"Linux (ppc)","7"
"HP-UX (PA_RISC2.0)","8"
"OS400 (ppc64)","8"
"FreeBSD (i386)","11"
"Windows 2003 (amd64)","11"
"SunOS (x86)","13"
"FreeBSD (aarch64)","14"
"Linux (x86)","16"
"Windows Server 2008 (amd64)","17"
"Windows Server version 2009 (amd64)","23"
"Windows 8 (x86)","26"
"Windows Vista (x86)","26"
"AIX (ppc)","28"
"SunOS (sparc)","29"
"OpenBSD (amd64)","30"
"HP-UX (IA64W)","33"
"Windows 11 (aarch64)","36"
"Linux (ppc64)","39"
"Windows 8 (amd64)","40"
"Linux (mips64el)","41"
"Windows Server 2008 (x86)","44"
"Linux (sw64)","57"
"Linux (riscv64)","59"
"Windows 2003 (x86)","64"
"Windows Server 2025 (amd64)","79"
"Windows XP (x86)","81"
"Linux (loongarch64)","117"
"OS/400 (ppc64)","125"
"Windows Server 2012 (x86)","140"
"HP-UX (IA64N)","151"
"Windows 8.1 (x86)","153"
"Windows 8.1 (amd64)","243"
"Windows Server 2022 (x86)","253"
"SunOS (amd64)","254"
"z/OS (s390x)","257"
"Windows 11 (x86)","301"
"Linux (s390x)","316"
"Windows NT (unknown) (x86)","370"
"Windows Server 2008 R2 (x86)","402"
"Linux (ppc64le)","532"
"SunOS (sparcv9)","580"
"FreeBSD (amd64)","581"
"Windows 7 (x86)","704"
"Windows Server 2012 (amd64)","719"
"Windows NT (unknown) (amd64)","821"
"Windows Server 2012 R2 (x86)","1081"
"Windows Server 2019 (x86)","1279"
"AIX (ppc64)","1335"
"Windows Server 2008 R2 (amd64)","1477"
"Windows 7 (amd64)","1933"
"Linux (arm)","2064"
"Windows Server 2016 (x86)","2219"
"Linux (i386)","2596"
"Windows 10 (x86)","3402"
"Windows Server 2012 R2 (amd64)","6050"
"Mac OS X (aarch64)","13999"
"Linux (aarch64)","15069"
"Mac OS X (x86_64)","15892"
"Windows Server 2022 (amd64)","18423"
"Windows 11 (amd64)","22491"
"Windows Server 2016 (amd64)","26214"
"Windows Server 2019 (amd64)","33093"
"Windows 10 (amd64)","62929"
"N/A","357198"
"Linux (amd64)","598690"
